filename,chroma_stft,std_chroma,spectral_centroid,std_centroid,mfcc1,std_mfcc1,mfcc2,std_mfcc2,mfcc3,std_mfcc3,mfcc4,std_mfcc4,mfcc5,std_mfcc5,mfcc6,std_mfcc6,mfcc7,std_mfcc7,mfcc8,std_mfcc8,mfcc9,std_mfcc9,mfcc10,std_mfcc10,mfcc11,std_mfcc11,mfcc12,std_mfcc12,mfcc13,std_mfcc13,mfcc14,std_mfcc14,mfcc15,std_mfcc15,mfcc16,std_mfcc16,mfcc17,std_mfcc17,mfcc18,std_mfcc18,mfcc19,std_mfcc19,mfcc20,std_mfcc20,label
cat_82,0.3559940457344055,0.30182915925979614,1471.774296369849,141.9465044814873,-92.0057601928711,17.995725631713867,114.25472259521484,12.456282615661621,-49.43414306640625,12.759011268615723,13.570297241210938,8.738648414611816,-20.283767700195312,8.061624526977539,-11.394655227661133,7.226247787475586,-17.221044540405273,7.39102840423584,-16.30803871154785,5.823521614074707,0.3631286025047302,7.688362121582031,9.021177291870117,7.4288787841796875,0.10754762589931488,6.814968109130859,3.104835271835327,7.63560152053833,-10.042818069458008,6.408483505249023,-5.262465000152588,6.934544563293457,-12.638118743896484,5.532468318939209,-7.9343767166137695,8.90027904510498,-3.0118978023529053,9.673501968383789,4.370627403259277,7.728965759277344,0.4154885411262512,6.438666820526123,-3.102325201034546,7.365861892700195,cat
cat_71,0.4028015434741974,0.3639649450778961,2363.6556632392726,950.2697183768514,-214.19674682617188,99.73319244384766,39.795223236083984,51.40394973754883,-0.20927156507968903,18.265840530395508,20.63483238220215,13.321038246154785,18.314359664916992,15.30312728881836,29.0771541595459,18.47416877746582,15.515998840332031,14.123078346252441,14.814960479736328,12.354860305786133,-12.312627792358398,22.775060653686523,4.088780879974365,18.662452697753906,24.06879997253418,23.54360008239746,8.935608863830566,11.53326416015625,-5.682900905609131,12.97224235534668,8.586467742919922,8.329575538635254,1.1375755071640015,6.026304244995117,1.7342376708984375,11.547688484191895,17.53212547302246,20.919513702392578,2.9589781761169434,15.568254470825195,-8.528633117675781,22.951955795288086,11.5601224899292,16.13019371032715,cat
cat_127,0.42366883158683777,0.3225133419036865,2985.7320366583876,569.3192928270668,-346.77044677734375,140.09776306152344,-16.608671188354492,61.170074462890625,-20.00006675720215,26.43659782409668,18.59809112548828,26.209199905395508,-2.336077928543091,14.224906921386719,11.056063652038574,11.973572731018066,-6.263145923614502,13.329444885253906,2.5453784465789795,8.579962730407715,-7.991384029388428,9.654892921447754,8.281970024108887,13.383933067321777,9.328499794006348,16.912511825561523,24.004438400268555,17.63604736328125,16.51847267150879,21.888704299926758,4.282700538635254,20.38083267211914,-9.289873123168945,14.87729549407959,-1.7508281469345093,13.063637733459473,6.2809529304504395,10.606989860534668,-2.66762638092041,9.01518440246582,-6.7550272941589355,12.007116317749023,-1.4868913888931274,20.316123962402344,cat
cat_62,0.4922049641609192,0.33379992842674255,2106.219313490812,404.8085036018377,-300.9459228515625,89.03976440429688,64.65958404541016,28.309045791625977,-10.304729461669922,17.82888412475586,7.407790660858154,11.866710662841797,-8.149506568908691,15.056968688964844,6.940487861633301,9.915310859680176,0.4358031451702118,13.583921432495117,4.060324192047119,8.906595230102539,-4.791290760040283,10.869973182678223,4.562561988830566,11.189371109008789,3.7627627849578857,9.835389137268066,15.733057975769043,18.861042022705078,-0.1424323469400406,13.813392639160156,0.3111784756183624,16.812490463256836,-3.653268814086914,11.507978439331055,0.9123134016990662,14.069995880126953,2.0052223205566406,7.277653694152832,-3.5865814685821533,11.165674209594727,-3.8871712684631348,12.477126121520996,-0.9482954740524292,20.020545959472656,cat
cat_33,0.4974835515022278,0.2687273919582367,1811.734513555707,426.9869435450639,-171.5687255859375,112.43119049072266,94.46167755126953,35.39455795288086,-37.70476531982422,33.02846145629883,-1.705161213874817,12.65313720703125,-20.805627822875977,14.599552154541016,-1.2899800539016724,9.775982856750488,-2.831319570541382,8.40915584564209,1.8738341331481934,7.830543518066406,-10.519294738769531,12.89664363861084,0.8916212320327759,6.448709011077881,-4.566615104675293,7.66796350479126,-2.4827401638031006,6.992630958557129,-0.9380499124526978,5.37067985534668,1.7600568532943726,6.442110061645508,-2.1888439655303955,6.882673740386963,0.387483149766922,5.943501949310303,1.7067333459854126,4.408140659332275,1.559378743171692,6.250377655029297,-1.4132963418960571,5.796555519104004,0.25886598229408264,7.44520378112793,cat
cat_53,0.20622725784778595,0.31170737743377686,2193.380139061186,838.1678028334228,-203.0696563720703,138.18463134765625,10.735739707946777,66.0836410522461,-61.26404571533203,48.0142707824707,-8.314325332641602,24.591501235961914,-32.89226150512695,22.473581314086914,-18.843530654907227,11.040761947631836,-19.373361587524414,9.904217720031738,-26.7308406829834,10.639514923095703,10.821703910827637,18.737504959106445,2.7450144290924072,18.01099395751953,29.267385482788086,20.092761993408203,0.15094514191150665,13.843945503234863,10.618461608886719,28.751184463500977,-18.95655059814453,24.458993911743164,-1.1433343887329102,10.235318183898926,-9.228398323059082,6.802236557006836,-6.117777347564697,11.41175651550293,-6.869905948638916,10.146577835083008,-2.4577295780181885,20.294694900512695,9.045660972595215,23.408723831176758,cat
cat_76,0.46935492753982544,0.3177455961704254,862.5863794764348,572.6987719119245,-359.7980041503906,84.84581756591797,79.11658477783203,28.143129348754883,22.420469284057617,24.143362045288086,28.514755249023438,7.423712730407715,13.459517478942871,17.929292678833008,19.767541885375977,9.160563468933105,11.990689277648926,7.147402763366699,19.226587295532227,7.686550617218018,11.309280395507812,7.493600845336914,17.124412536621094,17.050573348999023,8.39035701751709,6.002929210662842,6.319869518280029,7.961178779602051,1.1559313535690308,14.180143356323242,7.887279510498047,5.795860767364502,11.3438720703125,7.824334621429443,8.762412071228027,3.505293607711792,7.520835876464844,4.807026386260986,12.091350555419922,10.953069686889648,7.658607006072998,9.384052276611328,1.880095362663269,7.672154903411865,cat
cat_147,0.49681657552719116,0.2586110830307007,1894.9070729137682,193.8638743735883,-229.51400756835938,17.641029357910156,83.13916015625,6.6960768699646,16.50203514099121,7.418677806854248,20.10734748840332,3.7424681186676025,0.666904628276825,4.176424026489258,18.310392379760742,6.25265645980835,2.4049761295318604,7.1777801513671875,4.79863166809082,4.162369251251221,0.7241615653038025,4.4030938148498535,-1.0446319580078125,3.749089479446411,0.19993427395820618,3.6712727546691895,0.08248816430568695,3.6632044315338135,0.33507007360458374,3.8488094806671143,4.350026607513428,3.5462820529937744,-0.9640897512435913,2.7390177249908447,-0.993139922618866,3.3116049766540527,-0.835700273513794,2.999772787094116,-0.21975071728229523,2.9931800365448,-1.1091259717941284,3.298525094985962,0.4632521867752075,3.0699830055236816,cat
cat_58,0.28845545649528503,0.3159300684928894,2260.571625000398,249.57891236510898,-181.7079315185547,46.97865295410156,52.44649124145508,13.057440757751465,-33.934146881103516,13.699124336242676,-0.8714456558227539,8.788580894470215,6.425576210021973,8.036274909973145,0.05695891007781029,8.048476219177246,-12.202832221984863,8.336956024169922,-15.42772102355957,7.867793560028076,-6.242334365844727,7.3678765296936035,-7.742133140563965,6.861593246459961,-3.9539058208465576,6.337705612182617,10.361374855041504,13.152763366699219,-2.0518910884857178,9.015908241271973,-13.053384780883789,10.80899429321289,-12.775331497192383,7.675458908081055,-4.761697292327881,9.997127532958984,-0.020929094403982162,11.085521697998047,-13.083233833312988,11.064919471740723,-12.441011428833008,10.425729751586914,-2.887110471725464,10.127472877502441,cat
cat_9,0.1918017864227295,0.30902302265167236,2023.436362085921,208.85401284648134,-237.86070251464844,59.96882247924805,29.120019912719727,26.919057846069336,-53.452857971191406,37.56376647949219,17.655818939208984,21.3497314453125,12.160484313964844,24.878206253051758,-0.1519518792629242,12.208009719848633,-1.1435295343399048,7.972229957580566,-15.767455101013184,16.582866668701172,10.290632247924805,12.201460838317871,-5.580760955810547,11.515279769897461,13.61729907989502,20.187471389770508,33.92763900756836,18.60776138305664,15.258867263793945,20.2337646484375,12.241472244262695,26.992921829223633,-12.60978889465332,22.846471786499023,-10.532663345336914,16.522680282592773,-0.03701942041516304,10.961494445800781,16.777328491210938,18.998449325561523,-1.4544764757156372,13.327773094177246,-3.5209102630615234,22.67597198486328,cat
cat_19,0.29520663619041443,0.368088960647583,2083.727651423702,626.6490366830276,-238.32315063476562,101.39295196533203,55.39655685424805,54.32805633544922,-9.974148750305176,22.254661560058594,25.396480560302734,12.708888053894043,16.365121841430664,10.315093994140625,34.43174743652344,22.534090042114258,14.327606201171875,15.223773002624512,12.665964126586914,10.210394859313965,-16.311649322509766,14.97000789642334,-9.34550666809082,13.7572603225708,29.768844604492188,18.734947204589844,20.82222557067871,13.241837501525879,-8.864349365234375,11.660622596740723,-1.177502989768982,12.920356750488281,6.743414402008057,8.795733451843262,-5.9242658615112305,7.7653350830078125,14.6989164352417,10.007253646850586,20.535310745239258,18.029855728149414,-18.172096252441406,20.688631057739258,5.65071964263916,13.300430297851562,cat
cat_35,0.5290671586990356,0.24487560987472534,1549.8615352600648,516.4664374257788,-279.7607727050781,98.75093078613281,106.94872283935547,42.45081329345703,-9.495694160461426,33.9553337097168,1.69571053981781,10.93738842010498,10.65349006652832,15.393207550048828,-0.8009958267211914,16.32839012145996,1.5378096103668213,7.168035507202148,12.552124977111816,13.233076095581055,-1.2542893886566162,6.024134159088135,6.512258529663086,6.477147102355957,-3.427238941192627,6.480708122253418,1.2829864025115967,5.586740493774414,-0.7720782160758972,5.033334255218506,-0.05171344429254532,5.277308464050293,2.1342649459838867,4.870429039001465,2.5607197284698486,3.942701578140259,-2.785327672958374,5.398557662963867,2.5337116718292236,5.277428150177002,2.0791492462158203,4.674472808837891,1.7531496286392212,3.7105090618133545,cat
cat_167,0.22939971089363098,0.31652355194091797,1115.9195567565885,792.6938910545115,-247.84259033203125,191.38870239257812,64.39876556396484,55.275691986083984,-42.54894256591797,39.06210708618164,17.648597717285156,17.009477615356445,-33.65019607543945,30.618127822875977,-6.699294090270996,11.440138816833496,-8.367934226989746,9.612473487854004,-6.880902290344238,12.466105461120605,-3.3287160396575928,7.278545379638672,0.6046884655952454,12.487558364868164,-0.9753648042678833,13.363874435424805,-11.397836685180664,12.602871894836426,1.0339295864105225,7.022504806518555,-6.747438907623291,8.546942710876465,0.06583096086978912,7.468098163604736,-3.4441490173339844,5.25089168548584,-2.3273558616638184,5.4776082038879395,0.0717988908290863,6.809786796569824,-4.51600456237793,5.152853488922119,-3.19826078414917,4.520696640014648,cat
cat_69,0.6727303862571716,0.22746162116527557,1084.5645090876117,364.3254218236992,-435.7240905761719,52.8182373046875,100.04827117919922,19.916833877563477,19.44173240661621,7.578352451324463,16.56295394897461,8.56021499633789,13.851683616638184,5.9842658042907715,15.597373008728027,5.544854640960693,10.835775375366211,4.881053924560547,11.830953598022461,4.6877851486206055,11.62397289276123,3.7275917530059814,13.491761207580566,4.735401630401611,9.100473403930664,5.314750671386719,7.446705341339111,4.136198997497559,5.801918029785156,3.664520502090454,6.986710548400879,4.117372989654541,4.387281894683838,5.647368907928467,3.2478744983673096,3.6865506172180176,2.077803134918213,4.19412899017334,3.2148196697235107,3.8529014587402344,2.3795077800750732,5.172499656677246,4.003037929534912,3.6067440509796143,cat
